_id,FHRSID,ChangesByServerID,LocalAuthorityBusinessID,BusinessName,BusinessType,BusinessTypeID,AddressLine1,AddressLine2,AddressLine3,AddressLine4,PostCode,Phone,RatingValue,RatingKey,RatingDate,LocalAuthorityCode,LocalAuthorityName,LocalAuthorityWebSite,LocalAuthorityEmailAddress,scores,SchemeType,geocode,RightToReply,Distance,NewRatingPending,meta,links
676ee56977c2ee147875e9e1,1207801,0,19/01052/FOOD,Ravenscroft Primary School,School/college/university,7845,Carson Road,Canning Town,London,,E16 4BD,,5,fhrs_5_en-gb,2020-03-12T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.022722, 'latitude': 51.519766}",,4650.6825748356105,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1207801'}]"
676ee56977c2ee147875e9e2,1107735,0,19/00199/FOOD,Fish World,Retailers - other,4613,422A High Street North,Manor Park,London,,E12 6RH,,5,fhrs_5_en-gb,2019-03-18T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.0492095, 'latitude': 51.5460415}",,4650.679692782784,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1107735'}]"
676ee56977c2ee147875e9e4,960240,0,17/00208/FOOD,Hussain Ice,Mobile caterer,7846,180 Plashet Grove,East Ham,London,,E6 1AB,,4,fhrs_4_en-gb,2017-05-03T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 10}",FHRS,"{'longitude': 0.04027, 'latitude': 51.537312}",,4650.685534232586,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/960240'}]"
676ee56977c2ee147875e9e8,926077,0,16/00709/FOOD,Precious Homes Support Limited,Caring Premises,5,21-25 Third Avenue,Manor Park,London,,E12 6DX,,5,fhrs_5_en-gb,2020-02-28T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': 0.053937, 'latitude': 51.551021}",,4650.689992646621,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/926077'}]"
676ee56977c2ee147875e9f1,864061,0,11/00247/FOOD,Nemunas,Retailers - other,4613,50 Fife Road,Canning Town,London,,E16 1QB,,4,fhrs_4_en-gb,2020-03-05T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 10}",FHRS,"{'longitude': 0.018232, 'latitude': 51.515715}",,4650.69799784197,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/864061'}]"
676ee56977c2ee147875e9f3,1018824,0,17/00624/FOOD,Mr P,Restaurant/Cafe/Canteen,1,442 Green Street,Upton Park,London,,E13 9DB,,5,fhrs_5_en-gb,2021-04-21T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': 0.0360745, 'latitude': 51.5335277}",,4650.699797702721,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1018824'}]"
676ee56977c2ee147875e9ff,1136930,0,19/00344/FOOD,Shalimar Food,Retailers - other,4613,163 Plashet Grove,East Ham,London,,E6 1AA,,4,fhrs_4_en-gb,2019-05-02T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 10}",FHRS,"{'longitude': 0.040281, 'latitude': 51.537572}",,4650.694658270727,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1136930'}]"
676ee56977c2ee147875ea01,837085,0,15/00524/FOOD,East Ham Care Centre,Other catering premises,7841,302 Shrewsbury Road,Forest Gate,London,,E7 8QP,,5,fhrs_5_en-gb,2022-05-04T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.043258, 'latitude': 51.540938}",,4650.7095058098175,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/837085'}]"
676ee56977c2ee147875ea03,813705,0,61130/0480/0/000,Iceland Frozen Foods Plc,Retailers - supermarkets/hypermarkets,7840,480 Barking Road,Plaistow,London,,E13 8QB,,5,fhrs_5_en-gb,2021-08-23T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.026265, 'latitude': 51.523939}",,4650.706190337872,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/813705'}]"
676ee56977c2ee147875ea05,1094190,0,18/00633/FOOD,Boi Gordo Butchers And Grocery Ltd,Retailers - other,4613,125 Greengate Street,Plaistow,London,,E13 0BG,,5,fhrs_5_en-gb,2019-03-28T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': 0.0288921, 'latitude': 51.5266739}",,4650.710567209102,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1094190'}]"
676ee56977c2ee147875ea07,807213,0,69040/0419/0/000,Shell,Retailers - other,4613,419 High Street North,Manor Park,London,,E12 6TL,,5,fhrs_5_en-gb,2018-09-03T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': 0.048578, 'latitude': 51.546348}",,4650.71392808261,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/807213'}]"
676ee56977c2ee147875ea08,919438,0,14/00069/FOOD,Varshan Service Station,Mobile caterer,7846,409 - 419 High Street North,Manor Park,London,,E12 6TL,,5,fhrs_5_en-gb,2020-02-28T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.048578, 'latitude': 51.546348}",,4650.71392808261,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/919438'}]"
676ee56977c2ee147875ea09,1092360,0,18/00573/FOOD,Hyderabad Paradise,Restaurant/Cafe/Canteen,1,427 High Street North,Manor Park,London,,E12 6TL,,4,fhrs_4_en-gb,2021-02-04T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 5, 'Structural': 10, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': 0.048578, 'latitude': 51.546349}",,4650.713964727725,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1092360'}]"
676ee56977c2ee147875ea12,897409,0,63720/2000/2/000,Grangewood Independent School,School/college/university,7845,Chester Road,Forest Gate,London,,E7 8QT,,4,fhrs_4_en-gb,2019-10-15T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 5, 'Structural': 10, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': 0.042036, 'latitude': 51.54006}",,4650.721861013454,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/897409'}]"
676ee56977c2ee147875ea16,864149,0,79580/0026/0/000,Wortley Lodge,Caring Premises,5,26 Wortley Road,East Ham,London,,E6 1AY,,5,fhrs_5_en-gb,2022-05-25T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': 0.040181, 'latitude': 51.538239}",,4650.722737052379,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/864149'}]"
676ee56977c2ee147875ea1c,1286592,0,20/00542/FOOD,Cafes Hut,Restaurant/Cafe/Canteen,1,431 High Street North,Manor Park,London,,E12 6TJ,,5,fhrs_5_en-gb,2022-07-14T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': 0.0485756, 'latitude': 51.5467001}",,4650.7269182729715,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1286592'}]"
676ee56977c2ee147875ea20,813709,0,68140/0459/0/000,Shanghai Takeaway,Other catering premises,7841,459 Green Street,Upton Park,London,,E13 9AU,,5,fhrs_5_en-gb,2018-09-06T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': 0.036072, 'latitude': 51.534372}",,4650.7308145450315,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/813709'}]"
676ee56977c2ee147875ea26,852764,0,16/00163/FOOD,Upton Cross Primary School Annex,School/college/university,7845,Kirton Road,Upton Park,London,,E13 9BT,,5,fhrs_5_en-gb,2018-10-02T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.033840000629425, 'latitude': 51.5321731567383}",,4650.731619360774,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/852764'}]"
676ee56977c2ee147875ea28,1472173,0,22/00644/FOOD,Smart Portuguese Groceries,Retailers - other,4613,764 Romford Road,Manor Park,London,,E12 6BU,,5,fhrs_5_en-gb,2022-03-22T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.0546920001506805, 'latitude': 51.5530319213867}",,4650.7362015250665,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1472173'}]"
676ee56977c2ee147875ea2a,1076890,0,18/00352/FOOD,Pyps Newsagents,Retailers - other,4613,406 Barking Road,Plaistow,London,,E13 8HJ,,5,fhrs_5_en-gb,2018-10-22T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.024209, 'latitude': 51.522752}",,4650.737684033796,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1076890'}]"
676ee56977c2ee147875ea2c,919423,0,13/00538/FOOD,Cornerstone - Charity Cafe,Restaurant/Cafe/Canteen,1,408 Barking Road,Plaistow,London,,E13 8HJ,,5,fhrs_5_en-gb,2019-06-06T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 5, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.024209, 'latitude': 51.522752}",,4650.737684033796,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/919423'}]"
676ee56977c2ee147875ea2d,1354375,0,21/00122/FOOD,Le Kitchen,Restaurant/Cafe/Canteen,1,390 Barking Road,Plaistow,London,,E13 8HJ,,5,fhrs_5_en-gb,2021-08-24T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': 0.024209, 'latitude': 51.522752}",,4650.737684033796,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1354375'}]"
676ee56977c2ee147875ea2e,640553,0,12/00119/FOOD,Raianne Grocery,Retailers - other,4613,392 Barking Road,Plaistow,London,,E13 8HJ,,5,fhrs_5_en-gb,2020-02-26T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.024209, 'latitude': 51.522752}",,4650.737684033796,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/640553'}]"
676ee56977c2ee147875ea30,1042935,0,18/00046/FOOD,K.O Kebabish Original,Restaurant/Cafe/Canteen,1,394 Barking Road,Plaistow,London,,E13 8HJ,,4,fhrs_4_en-gb,2022-07-18T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 10, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': 0.024209, 'latitude': 51.522752}",,4650.737684033796,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1042935'}]"
676ee56977c2ee147875ea31,864060,0,11/00240/FOOD,PNR Superstores,Retailers - other,4613,74 Plashet Grove,East Ham,London,,E6 1AB,,4,fhrs_4_en-gb,2022-07-26T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 10}",FHRS,"{'longitude': 0.0383281, 'latitude': 51.5368518}",,4650.739436327641,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/864060'}]"
676ee56977c2ee147875ea33,1250622,0,20/00219/FOOD,Four Seasons Caribbean Food,Takeaway/sandwich shop,7844,412 Barking Road,Plaistow,London,,E13 8HJ,,4,fhrs_4_en-gb,2022-07-25T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 5, 'Structural': 10, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': 0.0239399, 'latitude': 51.5226049}",,4650.742109038728,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1250622'}]"
676ee56977c2ee147875ea35,1455103,0,22/00125/FOOD,Essence Of The Caribbean Cuisine,Other catering premises,7841,5A Chester Road,Forest Gate,London,,E7 8QT,,5,fhrs_5_en-gb,2022-04-14T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': 0.0412163, 'latitude': 51.5398501}",,4650.744037076681,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1455103'}]"
676ee56977c2ee147875ea37,1489697,0,22/00725/FOOD,Bladez Of Doner,Takeaway/sandwich shop,7844,748 - 750 Romford Road,Manor Park,London,,E12 6BU,,4,fhrs_4_en-gb,2022-05-06T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 10}",FHRS,"{'longitude': 0.0542908, 'latitude': 51.5528681}",,4650.744808014328,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1489697'}]"
676ee56977c2ee147875ea39,640647,0,12/00703/FOOD,Coffee & Cream,Restaurant/Cafe/Canteen,1,748 - 750 Romford Road,Manor Park,London,,E12 6BU,,5,fhrs_5_en-gb,2022-02-03T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': 0.0542908, 'latitude': 51.5528681}",,4650.744808014328,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/640647'}]"
676ee56977c2ee147875ea3a,640231,0,07/00289/FOOD,E12 Kebabish,Restaurant/Cafe/Canteen,1,843 Romford Road,Manor Park,London,,E12 5JY,,4,fhrs_4_en-gb,2020-11-09T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 5, 'Structural': 10, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': 0.054929, 'latitude': 51.553504}",,4650.744873809212,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/640231'}]"
676ee56977c2ee147875ea3b,1079214,0,18/00421/FOOD,Samiz Chicken & Pizza,Takeaway/sandwich shop,7844,891 Romford Road,Manor Park,London,,E12 5JY,,5,fhrs_5_en-gb,2018-10-18T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': 0.054929, 'latitude': 51.553504}",,4650.744873809212,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1079214'}]"
676ee56977c2ee147875ea3d,640274,0,08/00425/FOOD,Tesco,Retailers - supermarkets/hypermarkets,7840,849 - 853 Romford Road,Manor Park,London,,E12 5JY,,5,fhrs_5_en-gb,2020-01-09T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.054929, 'latitude': 51.553504}",,4650.744873809212,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/640274'}]"
676ee56977c2ee147875ea3f,1225024,0,20/00068/FOOD,Dolce Vita,Restaurant/Cafe/Canteen,1,861 Romford Road,Manor Park,London,,E12 5JY,,5,fhrs_5_en-gb,2020-11-11T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': 0.0548953, 'latitude': 51.5534781}",,4650.745151755223,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1225024'}]"
676ee56977c2ee147875ea44,1207786,0,18/00325/FOOD,Spice Hut,Takeaway/sandwich shop,7844,433 High Street North,Manor Park,London,,E12 6TJ,,4,fhrs_4_en-gb,2020-01-29T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 10, 'Structural': 0, 'ConfidenceInManagement': 10}",FHRS,"{'longitude': 0.048452, 'latitude': 51.547079}",,4650.745305441777,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1207786'}]"
676ee56977c2ee147875ea45,640211,0,069040/0457/0/000,Chippy Fish Bar,Takeaway/sandwich shop,7844,457 High Street North,Manor Park,London,,E12 6TJ,,4,fhrs_4_en-gb,2019-11-20T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 5, 'Structural': 10, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': 0.048452, 'latitude': 51.547079}",,4650.745305441777,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/640211'}]"
676ee56977c2ee147875ea4b,849327,0,68140/0410/0/000,Queens Public House,Pub/bar/nightclub,7843,410 Green Street,Upton Park,London,,E13 9JJ,,4,fhrs_4_en-gb,2021-09-06T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 0, 'Structural': 10, 'ConfidenceInManagement': 10}",FHRS,"{'longitude': 0.03523, 'latitude': 51.534252}",,4650.757103951268,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/849327'}]"
676ee56977c2ee147875ea4d,989993,0,197640,Fat Boys Diner,Restaurant/Cafe/Canteen,1,,31 Trinity Buoy Wharf,London,,E14 0FJ,,5,fhrs_5_en-gb,2019-11-08T00:00:00,530,Tower Hamlets,http://www.towerhamlets.gov.uk,foodsafety@towerhamlets.gov.uk,"{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.00860599987208843, 'latitude': 51.5078773498535}",,4650.762224696786,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/989993'}]"
676ee56977c2ee147875ea5b,640335,0,10/00082/FOOD,Khyber Pass,Restaurant/Cafe/Canteen,1,716 Romford Road,Manor Park,London,,E12 6BT,,4,fhrs_4_en-gb,2020-12-09T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 10, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': 0.052825, 'latitude': 51.552264}",,4650.776049552961,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/640335'}]"
676ee56977c2ee147875ea5c,641087,0,74740/0712/0/000,Shirins Tandoori,Restaurant/Cafe/Canteen,1,712 Romford Road,Manor Park,London,,E12 6BT,,4,fhrs_4_en-gb,2020-03-12T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 0, 'Structural': 10, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': 0.052825, 'latitude': 51.552264}",,4650.776049552961,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/641087'}]"
